리뷰 내용,상품 URL
"1. 구매자 신체스펙 / 선택한 사이즈
  가. 174cm / 73kg
  * 허리둘레(89cm), 엉덩이둘레(99cm), 허벅지 둘레(60cm), 안다리 길이(98cm)

  나. 사이즈 선택 : 82(32) 사이즈
  * 평소 청바지, 슬랙스 모두 32사이즈(또는 L) 착용
  * 허리와 엉덩이가 상대적으로 골격 있는 편이라 허벅지나 기장감 고려했을 때는 30~31(M)사이즈가 맞지만 허리에 맞춰서 32(L) 주로 선택.

● 구매의도 : 오버한 핏에 맨투맨에 같이 매치할 편한 와이드 스웻 팬츠 구매.

2. 제품 실측 사이즈
  가. 허리둘레 / 단면 : 86cm / 38cm
    * 허리밴딩 + 허리조임끈 있음
  나. 엉덩이둘레 / 단면 : 124cm / 62
  다. 밑위 단면(앞 밑위) : 39cm
  라. 안기장 / 총기장 : 75cm / 104cm
  마. 허벅지 둘레 / 단면 : 76cm / 38
  바. 밑단둘레 / 단면 : 54cm / 27cm

3. 좋은 점
  가. 허리밴딩이 쫀쫀하고 조임끈도 있어서 여유롭게 입어도 흘러내리지 않게 조절가능. 허리 착용감이 좋음.

  나. 특별히 눈에 띄는 로고 디테일 없으며, 두께감은 보통.

  다. 착용감, 소재느낌, 색감 : 폴리에스터 35%, 면 65% 소재로 부드러운 느낌에 신축성 있는 착용감. 색감은 전형적인 밝은 그레이 색상.

  라. 제품 배송 및 포장상태 : 보관상태 좋음.

4. 구매 시 고려사항
  가. 총장이 생각보다 긴 느낌.(밑단이 굉장히 와이드 한데 길이감도 있어 슬림한 신발은 어울리지 않고 바닥에 끌림)

  나. 허리 밴딩과 조임끈 형태로 편하게 착용 가능.

  다. 허리 조임끈은 검정색.

5. 총평 : 오버한 와이드 스웻팬츠. 품질 좋고 체형에 맞다면 강추!",https://www.musinsa.com/review/goods/2112059
"딱 좋네요 두께도 적당하고요 부들부들한 촉감까지
이정도 금액으로 사서 참 좋네요 
배송도 빠르고 대단히 만족했습니다
감사합니다",https://www.musinsa.com/review/goods/2112059
"무난하고 예뻐요 
조금 얇습니다

원턱이있어서 맘에 드네요 :)",https://www.musinsa.com/review/goods/2112059
"와이드 바지를 그다지 좋아하지 않지만 이 옷은 너무 예뻐서 다른 색도 구매하려고 합니다. 
막 굴리기도 좋고, 코디하기도 편해서 만능인 듯!! 추천합니다!!",https://www.musinsa.com/review/goods/2112059
"입어보니 착용감 좋고 만족합니다. 
허벅지와 엉덩이 통은 상당히 여유 있어 활동하기 편한데 허리는 화끈하게 꽉 잡아 주세요. 
제 키가 172센티에 69킬로 인데 허리 이렇게 잘 잡아 주는 바지 거의 처음 봅니다.
참고로 기장은 제 스펙이 딱 좋게 떨어집니다.
옷도 매우 부드러워 감촉도 좋습니다. 
봄가을에 입기 아주 좋아 보입니다. 여름에는 확실하게 더워서 못입어요.",https://www.musinsa.com/review/goods/2112059
"말 그대로 휘뚜루 마뚜루 라는 표현이 어울리는 바지에요.
그러면서 너무 무난할 수 있는데 원 턱 포인트도 너무 깔끔하고 마음에 듭니다.",https://www.musinsa.com/review/goods/2112059
최애 트레이닝 팬츠 펭귄 너무 귀여워요! 무릎 늘어남도 별로 없어서 너무 좋아요,https://www.musinsa.com/review/goods/2112059
"입어보니 착용감 좋고 만족합니다. 
허벅지와 엉덩이 통은 상당히 여유 있어 활동하기 편한데 허리는 화끈하게 꽉 잡아 주세요. 
제 키가 172센티에 69킬로 인데 허리 이렇게 잘 잡아 주는 바지 거의 처음 봅니다.
참고로 기장은 제 스펙이 딱 좋게 떨어집니다.
옷도 매우 부드러워 감촉도 좋습니다. 
봄가을에 입기 아주 좋아 보입니다. 여름에는 확실하게 더워서 못입어요. 
팽귄 로고가 귀엽다는게 포인트!",https://www.musinsa.com/review/goods/2112059
허리밴딩 장난 아니게 짱짱하네요 D: 꽤 도톰해서 따뜻합니다!,https://www.musinsa.com/review/goods/2112059
건조기 돌리면 사이즈가 조금 줄어드네요 한치수 큰걸로 살껄그랬어요,https://www.musinsa.com/review/goods/2112059
여름용이라 많이 안두껍고 조아요 제 키에 엠 길이가 좀 애매하긴한데 살짝 내려입음 괜찮아요 라지는 너무 클듯 맘에 들어여,https://www.musinsa.com/review/goods/2112059
"이쁩니다
사이즈 총장 넘 완벽합니다
잘입을게요",https://www.musinsa.com/review/goods/2112059
사이즈도 적당하고 핏도 마음에들어요 스웻팬츠중에 제일 맘에 듭니다 제 스펙이시면 L추천드립니다,https://www.musinsa.com/review/goods/2112059
"가볍고 평상시에 입기 좋아요 색도 무난해서 어떤 옷이랑 입든지 다 잘 어울립니다 
착용했을때 불편함도 없고 할인을 자주 해서 싼 가격에 샀어요 봄 여름 가을에 다 착용 가능할거 같네요
허리 쫀쫀해서 좋고 160기준으로 신발 덮는 기장이라 저랑 키 비슷하신 분들은 s 사시면 좋을거 같아요",https://www.musinsa.com/review/goods/2112059
핏이 정말 예쁘고 두께도 사계절내내 입기 좋아요. 집앞에 산책갈때나 가볍게 어디 나갈때 자주 입고있어요🙂,https://www.musinsa.com/review/goods/2112059
바지 예쁘고 편해요!허리가 좀 커서 접어 입어야되지만 길이가 딱 원하는 길이라서 맘에 들었어요 두께도 두툼하지도 너무 얇지도 않아서 지금 날씨에도 잘 입을수있을거같아용,https://www.musinsa.com/review/goods/2112059
사이즈며 길이 찰떡입니다 살짝 두꺼운감이 있는데 지금 계절에 입기 좋아요 185 다리 긴편인디 기장 딱이네요,https://www.musinsa.com/review/goods/2112059
"베이직한 색상인 그레이인만큼 어디든 잘 어울리는 색상이네요
와이드한 핏감이 매력적인 아이템이라서 가볍게 입고 다니기 좋아요",https://www.musinsa.com/review/goods/2112059
기장도 딱떨어지고 옷이 맛있습니다 너무 얇지도 않아서 모든 계절에 입어도 제격인 옷인거 같아요 핏도 너무 예쁘게 떨어지고 모든 옷에 입어도 다 잘어울립니다,https://www.musinsa.com/review/goods/2112059
"다리가 많이 두껍고 허리도 커서 바지같은거 많이 못사봐서
한번 사봤는데 만족스럽숩니당",https://www.musinsa.com/review/goods/2112059
바지가 너무 이쁘고 입을곳이 많고 아무 상의랑 다 잘어울려요,https://www.musinsa.com/review/goods/2112059
통은 조금 크긴 한데 이뻐요 사계절 입을 수 있을것 같아요 ㅎㅎ,https://www.musinsa.com/review/goods/2112059
완전 편하고 어디에 입어도 잘 맞아요 아주 잘 입고 다닐것 같아요,https://www.musinsa.com/review/goods/2112059
안감에 매쉬 소재가 덧대어져 있어서 몸에 달라붙는게 없어서 좋아요,https://www.musinsa.com/review/goods/2112059
"서이즈도 너무 좋고 두깨도 얇아서 좋아요
제가 원했던 핏입니다!!",https://www.musinsa.com/review/goods/2112059
사진은 조금 이상하게 나왔지만 핏이 예뻐요 바지가 긴게 좋아서 맘에들어요,https://www.musinsa.com/review/goods/2112059
"생각보다 두께감이 있어서 아쉬웠어요! 여름에도 츄리닝을 많이 입는데 이제 여름이 되어가고 있어서 여름에도 자주 입는 분들은 여름 버전으로 꼭 구매하시기를!
172여서 약간 기장은 길어서 수선했는데 만족하면서 입고 다니고 있어요",https://www.musinsa.com/review/goods/2112059
핏 정말 이쁜더 같습니다 사이즈도 좋게나왔어요,https://www.musinsa.com/review/goods/2112059
"아들이 맘에 들어하네요~^^
최근 유행하는 스투시 반발티랑 딱이네요 ㅎ",https://www.musinsa.com/review/goods/2112059
바지는 진짜 예쁩니다 다만 제가 골반이 커서 안 어울릴뿐. 여름에 입기에 딱 좋은 재질이에욤.ᐟ 그래도 핀턱와이드 하나 갖고 싶긴했는데 예쁜 제품으로 갖게되어서 좋슴다,https://www.musinsa.com/review/goods/2112061
"어허,,, 너무 좋은데요..
질감..핏..길이.. 조졋다
펭귄도 좀 귀여울지도..",https://www.musinsa.com/review/goods/2112061
부부 커플 바지 원턱 와이드라서 핏이 좋네요 봉숭아뼈 밑으로 떨어지는 길이감이에요,https://www.musinsa.com/review/goods/2112061
"제 키에 M사이즈 가시면 핏 괜찮게 나와요
얇아서 요즘 날씨에도 덥지 않은 거 같아요
무엇보다도 편하답니다",https://www.musinsa.com/review/goods/2112061
"키181cm 몸무게 99.
길이가 아쥬 쪼금 짧은감은 있지만..
나쁘지 않습니다.
대체적으로 딱 맞아요.^^",https://www.musinsa.com/review/goods/2112061
바지 너무너무 좋어요 요즘 진짜 매일 입는거 같아요,https://www.musinsa.com/review/goods/2112061
전 질질 끌리는 와이드핏 바지를 정말 좋아해서 오히려 조금 큰게 마음에 들었어요 그리고 허리는 밴딩이라 딱 맞았어요 !,https://www.musinsa.com/review/goods/2112061
"제로 와이드팬츠도 사봤는데 그건 너무 항아리마냥 통이 커서 부담스럽다...! 싶으시면 무조건 이거 사세요!
진짜 너무너무 너무 너무 예뻐요 ㅜㅠㅠ
바지가 바닥에 안 끌리고 발등만 덮었으면 좋겠다 싶었는데 딱 그런 기장이라 너무 예뻐요 진짤루,,,
근데 전 아랫배가 좀 나온 체형에다가 턱이 있어서 그런지 크롭 입으면,,,^_^ 눈물납니다
딱 골반 걸치는 상의에 입으면 다리 길어 보이고 힙쟁이 댑니다,,,
사진 속 가디건 그냥 교복 가디건인데 왠지 힙해 보이지 않나요,, 후후",https://www.musinsa.com/review/goods/2112061
통도 엄청 넓고 기장 길이도 길고 핏이 너무 예쁘게 나와요 다른색들도 구매해야겠습니다!,https://www.musinsa.com/review/goods/2112061
동네 마실용으로 최고인가 같습니다 발목이랑 신발 발등 덮는 느낌까지 굿,https://www.musinsa.com/review/goods/2112061
그냥 무난함 두꺼워서 좋고 근데 펭귄은 왜 박아놨노,https://www.musinsa.com/review/goods/2112061
"깔끔하게 입을 수 있어요
모든 옷에 잘 어울려서 사길 잘한 거 같아요",https://www.musinsa.com/review/goods/2112061
너무 편해서 최애 데일리 바지로 잘입고있어요!! 코디하기도 편해서 좋네요!,https://www.musinsa.com/review/goods/2112061
딱 제가 원하는 핏이에요 저랑 비슷한 체형이신분들 완전 잘 맞을거 같아요!! 너무 편하고 봄에 입기 좋아서 매일 입고 다녀요 ㅎㅎ,https://www.musinsa.com/review/goods/2112061
핏도 좋고 길이도 좋고 재질은 먼지나 고양이 털이 조금 붙는거 치곤 좋아요,https://www.musinsa.com/review/goods/2112061
가볍고 어느옷에나 잘 어울려서 여름내내 교복처럼 잘 입고다니고 있습니다,https://www.musinsa.com/review/goods/2112061
바지 진짜 이뻐요 너무 편해요 맨날 입고 다녀요 강추합니다,https://www.musinsa.com/review/goods/2112061
"와이드 통바지 넘 편안하고 핏도 좋네요
간절기 입기좋은 두께고 보풀도 없이 오래 잘입을것 같아요   그레이 구입후 블랙도 추가구매 했습니다",https://www.musinsa.com/review/goods/2112061
괘안내여 것참 바지 참 마음에 드네요 썰껄ㅋ겋껄껄,https://www.musinsa.com/review/goods/2112061
퀄리티 인정. 따뜻하다.  잘산 것 같다. 역시 메이드인 코리아. 기모풍성하고. 근데 상품사진에서 나오는 힙한 느낌은 덜함. 츄리닝 느낌에서 약간 통이 넓은 그런 느낌이다.,https://www.musinsa.com/review/goods/2112061
개좋음 개편함 맨날 입고 싶음 다음에도 살 거임 앞으로 트레이닝 팬츠는 여기로 정착,https://www.musinsa.com/review/goods/2112061
"적당히 톡톡한 두께감이에요
가죽처럼입으려구 삿어용",https://www.musinsa.com/review/goods/2112061
며칠 입어봤는데 질감이 너무 좋습니다. 편해서 계속 입게 되는 옷이네요. 적당한 두께감도 있어서 요즘 입기 좋은 거 같아요. 그리고 생각보다 무릎도 나오지 않아요! 이 점이 제일 좋네요.,https://www.musinsa.com/review/goods/2112061
와이드 일자핏이여서 조아요 허벅지가 널널해서 아쥬 편함니다 지금 입기엔 추워요,https://www.musinsa.com/review/goods/2112061
"그레이색 구매했는데 핏이 좋아서 
검정색도 구매했어요 핏이 정말 좋네요",https://www.musinsa.com/review/goods/2112061
기장 수선 필요없고 사이즈 딱 적당합니다 턱 잡혀서 이뻐요,https://www.musinsa.com/review/goods/2112061
저보다 키가 조금 작은데 몸무게가 비슷하면 s추천할게요 허벅지가 크다보니 벙벙해보이네용,https://www.musinsa.com/review/goods/2112061
"너무 편해서 거의 교복처럼 입습니다~~
화장실에서 오쥼 쌀때도 편해요",https://www.musinsa.com/review/goods/2112061
완전 만족!! 핀턱있어서 핏이 예쁘고 한 허벅지 하는편인데 부담없어요! 펭귄도 귀엽ㅎ,https://www.musinsa.com/review/goods/2112061
크게 입고 싶어서 샀는데 딱 제가 원하던 핏예요! 통은 커도 허리는 잘 늘어나기도 하고 끈으로 쪼일 수 있어서 딱 맞아요 사이즈에 맞게 입고 싶으시면 S 주문하셔도 좋을 것 같아요 소재도 꽤나 얇아서 여름에도 충분히 입을 수 있을 것 같고 추울때도 안에 이너 입고 입으면 괜찮을 것 같아요 :),https://www.musinsa.com/review/goods/2112061
가까이 유니언즈의 기모 팬츠를 입고 점프력이 30센치 늘었습니다,https://www.musinsa.com/review/goods/2112061
가장 기본적인 와이드 블랙 팬츠. 편하게 입고 나가기 좋고 운동할때도 입어도 괜찮을 정도로 편합니다.,https://www.musinsa.com/review/goods/2112061
제 스펙에 사이즈 딱 맞고 두께도 적당히 좋아요 여름용인데 생각보다 안 얇아서 오히려 사계절 입을 수 있을것 같아 좋네용 넘 편하고 이뻐서 매일 입어요ㅎㅎ,https://www.musinsa.com/review/goods/2112061
"한겨울은 어렵고 쌀쌀한 봄 가을에 입기 좋을것 같아요.
길이는 운동화 신으면 예쁘게 가려지는 길이에요.
빨리 날씨가 추워졌으면 좋겠어요",https://www.musinsa.com/review/goods/2112061
"홀뤼 최고여유-!
구매한지는 오래됐는데
후기를 이제서야 남기네유..ㅎ

여자 둥댕이보스 매우 낙낙하게 크고 잘맞아서
편한데 바지통이 굉장히 큰편이라
옆에서보면 좀 웃기긴해유 ㅎㅎ

그래도 장편하고 장마음에들었다는 거시여유 ㅎ
펭귄로고도 존귀탱구리여유-!",https://www.musinsa.com/review/goods/2112061
길이 넉넉하게 입고 싶었는데 짧아요.... 제 키에 기장 긴 거 원하면 사이즈업 해도 될 것 같아요,https://www.musinsa.com/review/goods/2112061
이 바지로 인해 제 스타일이 바뀌었고 배우자가 바뀔 거 같습니다,https://www.musinsa.com/review/goods/2112061
다크그레이 너무 잘입어서 검정색도 샀어요.ᐟ 저한테는 이바지가 찰떡이에요 최고,https://www.musinsa.com/review/goods/2112061
그레이 팬츠 처음 사서 너무 잘 입어서 검은색으로 구매했어욤 펭귄 로고 떼버리고싶다,https://www.musinsa.com/review/goods/2112061
"겨울용에 이어 가볍게 입을 용으로 하나도 구매했습니다. 강추!
하지만 s사이즈는 저에게 작습니다",https://www.musinsa.com/review/goods/2112061
"옆에 있는 저 강아지 털이 정말 잘 묻어요 흑흑
그거 말곤 좋습니다",https://www.musinsa.com/review/goods/2112061
편하고 이뻐요 가격대비 매우 좋아요 잘 입겠습미다,https://www.musinsa.com/review/goods/2112061
추리닝이 어쩜 이리 귀여울 수 있어요..!?? 딱 지금 날씨에 입기 넘넘 좋아요!! 칭구가 귀엽다구 칭찬해줬서요 ㅎㅎ 다리 엄청 길고 얇아보야요 요즘 아우터 다 짧은데 이거 입으면 펭귄포인트 넘 귀여워서 완전 포인트 맘에 들어용 꼭 사세욤 ㅠㅠ 하나 더 살까 고민중이에요..,https://www.musinsa.com/review/goods/2112061
